Sample name	Virus	BH p-value	Raw p-value	Orig p-value	Assigned counts	Assigned peptides	Total sample hits	Total filtered sample hits
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_B	0.0004697979050323937	3.797767495770847e-05	6.650137805966572e-05	52.001	899;93405;95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95009;95112;95111;21644;21643;95146;95443;21696;89321;24208;24229;24262;85608;31523;36542;37951;88892;95445;58522;89004;89051;58899;58924;58976;58977;58984;95498;68369;68550;68551;85783;85784;90059;77507;77522;79174	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_C	5.271753732031093e-05	3.3145756997800284e-06	4.5235110994284976e-06	53.001	899;93405;95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95009;95112;95111;21644;21643;95146;95443;89338;21696;89265;89321;24208;24229;24262;85608;35533;36628;37951;88892;95445;58522;89004;89051;58899;58924;58976;58977;58984;95498;68550;68551;85783;85784;71072;77507;77522;79174	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_D	6.095524926172838e-05	4.015016418437199e-06	6.197781979790227e-06	48.001	899;93405;95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95009;95112;95111;21644;21643;95146;95443;21696;89321;24208;24229;24262;85608;37951;88892;95445;58522;89004;89051;58899;58924;58976;58977;58984;95498;68550;68551;85783;85784;77507;77522;79174	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_H	3.375519318457309e-05	1.7180786950231814e-06	2.3126700557274825e-06	48.001	899;93405;95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95009;95112;95111;21644;21643;95146;95443;21696;89321;24208;24229;24262;85608;37951;88892;95445;58522;89004;89051;58899;58924;58976;58977;58984;95498;68550;68551;85783;85784;77507;77522;79174	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Rhinovirus_A	0.00011603367277249843	9.032561353547782e-06	1.6226128691556493e-05	51.001	899;93405;95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95009;95112;95111;21644;21643;95146;95443;94862;21696;89321;24208;24229;24262;85608;37951;88892;94850;95445;58205;58522;89004;89051;58899;58924;58976;58977;58984;95498;68550;68551;85783;85784;77507;77522;79174	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Rhinovirus_B	3.375519318457309e-05	1.620181804665954e-06	2.209122925976713e-06	51.001	899;93405;95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95009;95112;95111;21644;21643;95146;95443;94862;21696;89321;24208;24229;24262;85608;37951;88892;94850;95445;58205;58522;89004;89051;58899;58924;58976;58977;58984;95498;68550;68551;85783;85784;77507;77522;79174	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Hepatovirus;s__Hepatovirus_A	7.93532426309518e-05	5.904494793856729e-06	8.5394124179558e-06	25.001	95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95111;21644;21643;58522;89051;58977;68550;68551;85783;85784;77507	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Kobuvirus;s__Aichivirus_A	3.499195901696144e-05	1.88579419851888e-06	2.3393396148756657e-06	30.001	95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95112;95111;21644;21643;95146;89321;40058;58522;89004;89051;68550;68551;85783;85784;77507;77522	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Parechovirus;-__unclassified_Parechovirus;s__Human_parechovirus	6.136242918258392e-09	1.837198478520477e-11	1.837198478520477e-11	32.001	95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95112;95111;21644;21643;95146;89321;31723;58522;89004;89051;58977;66556;68550;68551;85783;85784;77507;77522	601.0	558.0
TAB010	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Rosavirus;s__Rosavirus_A	7.481383449465307e-07	4.479870329021142e-09	4.859585110182761e-09	30.001	95428;95427;89390;95326;95325;37537;37996;24274;89324;89325;89323;95238;95074;95075;95112;95111;21644;21643;95146;89321;58522;89004;89051;58977;68550;68551;85783;85784;77507;77522	601.0	558.0
APW023	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_A	0.0012114724207338244	6.940727410454202e-05	7.894587439078998e-05	13.002	5223;5565;57085;58322;58323;22965;22964;12573;21289;54385;54442;61266;61572	90.0	83.0
APW023	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_C	0.0020497000641254122	0.00012810625400783826	0.0001453296809070685	13.002	5223;5565;57085;58322;58323;22965;22964;12573;21289;54385;54442;61266;61572	90.0	83.0
APW023	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_D	5.85130793950839e-05	2.7428005966445576e-06	3.2398447934198895e-06	16.002	5223;5565;57085;58322;58323;22965;22964;12573;21289;30952;54385;54442;58143;61266;61572;68021	90.0	83.0
APW023	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_G	0.0008982413995643142	4.6783406227308034e-05	5.329721558618665e-05	13.002	5223;5565;57085;58322;58323;22965;22964;12573;21289;30952;54385;54442;61266	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Amapar_mammarenavirus	0.002067424680934674	0.00014304370981030947	0.00015294494979723746	6.003	17416;17417;61040;61041;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Chapare_mammarenavirus	0.01115013702683291	0.0012137697157235925	0.0012814221690581656	5.003	17416;17417;61040;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Cupixi_mammarenavirus	0.01115013702683291	0.0012195462373098495	0.0012875098463783075	5.003	17416;17417;61040;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Guanarito_mammarenavirus	0.0022376982927538418	0.00020978421494567267	0.00022417205120274966	6.003	17416;17417;61040;61041;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Junin_mammarenavirus	0.002098489133475073	0.00017487409445625607	0.00018692145262744366	6.003	17416;17417;61040;61041;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Machupo_mammarenavirus	0.0022376982927538418	0.00020865139574415727	0.0002229634827265253	6.003	17416;17417;61040;61041;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Tacaribe_mammarenavirus	0.0020794572433991353	0.00016245759714055745	0.00017366926693158057	6.003	17416;17417;61040;61041;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Tamiami_mammarenavirus	0.008936794491967933	0.0008843702882676601	0.0009341654750540934	5.003	17416;17417;61040;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Whitewater_Arroyo_mammarenavirus	0.002067424680934674	0.00015074971631815333	0.00016117168384908667	6.003	17416;17417;61040;61041;64249;69929	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Bat_hepacivirus	4.168006880397316e-12	1.3025021501241613e-13	1.3025021501241613e-13	19.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;88563;67993;67994;68021;68022;68128;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Bovine_hepacivirus	1.9813803556471747e-14	1.0319689352329035e-16	1.0319689352329035e-16	18.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;88563;67993;67994;68021;68128;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Norway_rat_hepacivirus_1	1.54721481705481e-13	4.029205252746901e-15	4.029205252746901e-15	17.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;67993;67994;68021;68128;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Norway_rat_hepacivirus_2	3.4993569223206513e-14	7.290326921501356e-16	7.290326921501356e-16	17.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;67993;67994;68021;68128;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Rodent_hepacivirus	1.7698972556638752e-11	6.452750411274546e-13	6.452750411274546e-13	17.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;67993;67994;68021;68128;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;s__Hepatitis_C_virus	5.985944319345501e-06	2.4941434663939584e-07	2.4941434663939584e-07	23.001	84388;17824;17931;88747;20149;88119;39476;88845;88019;54385;58143;88535;88562;88563;67993;67994;68021;68022;68128;69929;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Pegivirus;-__unclassified_Pegivirus;s__Human_pegivirus_2	2.2650658757537073e-14	3.5391654308651677e-16	3.5391654308651677e-16	16.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;67993;67994;68128;87931;88653;87626	90.0	83.0
APW023	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Pegivirus;s__Pegivirus_C	1.9879345350050606e-14	2.0707651406302715e-16	2.0707651406302715e-16	18.001	17824;17931;88747;20149;88119;39476;88845;88019;88535;88562;88563;67993;67994;68021;68128;87931;88653;87626	90.0	83.0
APO164	d__Viruses;-__Retro_transcribing_viruses;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis_B_virus	0.00022751744666330424	6.337533333239672e-07	6.337533333239672e-07	42.0	488;3002;5906;9969;77909;79814;17033;79712;60768;69963;71809;35280;79900;67615;94247;38174;64453;80079;79326;16087;78770;79777;67554;60830;60831;70039;70004;71134;71175;59554;79921;70640;79796;14740;20665;78833;30127;86569;40891;55470;80055;60853	310.0	289.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Orthomyxoviridae;g__Influenzavirus_A;s__Influenza_A_virus	1.1708175417737895e-05	1.3496455812954345e-07	5.565609559166243e-06	46.0	82752;92932;94384;11691;93356;93355;83271;83270;53710;83266;83379;83380;25048;94508;85389;85350;85351;85308;85151;35836;35835;85190;85191;85406;85164;85201;85198;85163;83733;92895;83933;67432;83275;84690;84600;84592;84693;84648;84664;84626;84588;84618;81757;81484;93258;92898	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Nairoviridae;g__Orthonairovirus;s__Kasokero_orthonairovirus	0.008517600135949098	0.00024080625790909204	0.000728952488877857	4.002	71450;71449;17684;17683	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Pneumoviridae;g__Orthopneumovirus;s__Human_orthopneumovirus	9.188358458875898e-07	7.943825756953227e-09	7.615094042768483e-08	21.001	51903;63837;51891;56496;13122;17600;55727;56488;80431;56411;70426;19832;80422;56480;56479;55509;70446;56504;55726;17681;83011	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Pneumoviridae;g__Pneumovirus;-__unclassified_Pneumovirus;s__Respiratory_syncytial_virus	3.4012754339971347e-07	1.960389299133795e-09	1.9687928099786805e-08	21.001	51903;63837;51891;56496;13122;17600;55727;56488;80431;56411;70426;19832;80422;56480;56479;55509;70446;56504;55726;17681;83011	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Japanese_encephalitis_virus	0.04148799465826616	0.006336783045787049	0.09250592299745201	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Murray_Valley_encephalitis_virus	0.027495494104045847	0.003789031633886704	0.06409218286746701	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__St__Louis_encephalitis_virus	0.023526891422247193	0.002034025195006962	0.041498869979049724	19.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;66814;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Usutu_virus	0.027495494104045847	0.0038826490233378865	0.06523471573399689	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Kokobera_virus_group;s__Kokobera_virus	0.04388428884805934	0.006829255325058226	0.060516905583493215	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Modoc_virus_group;s__Modoc_virus	0.008517600135949098	0.00024735097685391717	0.006469494066174657	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Bagaza_virus	0.027495494104045847	0.003800630379603319	0.06423424175013003	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Ntaya_virus	0.027495494104045847	0.003835603467307212	0.0006236251376732429	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Tembusu_virus	0.03266295460623254	0.0048006071611465684	0.0759891158930123	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Yokose_virus	0.02201495573129072	0.0016495355879353277	0.03139117487017202	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Apoi_virus	0.00891527309371192	0.000334001585643386	0.008269427106797851	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Entebbe_bat_virus	0.023392333892383505	0.001954978913196316	0.03690108356986227	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Rio_Bravo_virus	0.008517600135949098	0.00027001037894939503	0.0069513600400872766	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Saboya_virus	0.023617665466806877	0.002552784267141106	0.04799824673748156	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Seaborne_tick_borne_virus_group;s__Meaban_virus	0.019433280077816268	0.0009483860994406159	0.019088654805886365	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Seaborne_tick_borne_virus_group;s__Saumarez_Reef_virus	0.007748455073449104	0.00015630889197159575	0.0052944423129312095	20.003	32999;23846;15112;15113;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Banzi_virus	0.023617665466806877	0.002585201705983835	0.04696329772889049	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Bouboui_virus	0.023617665466806877	0.0021250572227976185	0.040571618267701844	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Edge_Hill_virus	0.023617665466806877	0.0023809499066190227	0.04417246129725076	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
APO165	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Uganda_S_virus	0.023617665466806877	0.002460961309746339	0.045274061611263246	18.003	32999;23846;89402;23838;27582;27595;86002;40735;50684;89820;86824;86825;86828;86864;86892;86896;74693;74712	399.0	348.0
