Run_ID,ID,Species,Sex,Age_cat,Age_tooth,Mass,Forearm,MF_resid,Zoonotic,Virus,virus_family,virus_genus,virus_species,Raw p-value,Orig p-value,Assigned counts,Assigned peptides,Total sample hits,Total filtered sample hits,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_1,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_1,3.07E-05,3.29E-05,34.001,24289;24290;24407;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672;74124,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_2,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_2,2.22E-05,2.22E-05,34.001,24289;24290;24407;24408;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67671;67672;74124,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_3,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_3,2.31E-05,2.31E-05,32.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;57416;67161;67162;67240;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_4,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_4,2.71E-05,2.90E-05,31.001,24289;24290;24407;24408;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50699;50700;50814;50815;67161;67162;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_5,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_5,8.28E-06,8.28E-06,33.001,24289;24290;24407;24408;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_6,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_6,1.66E-05,1.66E-05,32.001,24289;24290;24407;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;-__unclassified_Gammapapillomavirus;s__Human_papillomavirus_KC5,Papillomaviridae,Gammapapillomavirus,Human_papillomavirus_KC5,5.83E-06,5.83E-06,31.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;-__unclassified_Gammapapillomavirus;s__Human_papillomavirus_type_201,Papillomaviridae,Gammapapillomavirus,Human_papillomavirus_type_201,1.05E-05,1.05E-05,30.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_1,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_1,1.26E-05,1.26E-05,32.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_10,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_10,1.35E-05,1.35E-05,32.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_11,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_11,4.33E-06,4.33E-06,31.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_12,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_12,1.69E-05,1.69E-05,32.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_13,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_13,2.35E-05,2.51E-05,30.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_14,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_14,6.13E-06,6.13E-06,31.001,24289;24290;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_15,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_15,1.35E-05,1.35E-05,31.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_16,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_16,2.48E-06,2.48E-06,31.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_17,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_17,5.41E-06,5.41E-06,31.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_18,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_18,1.74E-06,1.74E-06,32.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_19,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_19,1.93E-06,1.93E-06,33.001,24289;24290;24407;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_2,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_2,4.84E-06,4.84E-06,32.001,24289;24290;24407;24408;38796;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_20,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_20,1.06E-05,1.06E-05,30.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_21,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_21,9.35E-06,9.35E-06,30.001,24289;24290;38796;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_22,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_22,3.44E-06,3.44E-06,31.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_24,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_24,3.37E-06,3.37E-06,31.001,24289;24290;24407;38796;38813;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_3,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_3,3.32E-06,3.32E-06,31.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_4,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_4,1.42E-05,1.42E-05,30.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_5,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_5,4.01E-06,4.01E-06,31.001,24289;24290;24407;38796;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_6,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_6,2.85E-06,2.85E-06,32.001,24289;24290;24407;24408;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_7,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_7,2.42E-05,2.59E-05,32.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45388;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_8,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_8,1.72E-05,1.72E-05,31.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_9,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_9,2.55E-06,2.55E-06,32.001,24289;24290;24407;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67162;67240;67241;67242;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Mupapillomavirus;s__Mupapillomavirus_1,Papillomaviridae,Mupapillomavirus,Mupapillomavirus_1,1.86E-05,1.86E-05,31.001,24289;24290;24407;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50700;50814;50815;67161;67240;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Mupapillomavirus;s__Mupapillomavirus_2,Papillomaviridae,Mupapillomavirus,Mupapillomavirus_2,4.05E-05,4.31E-05,29.001,24289;24290;24407;38796;38813;40691;43982;44147;44255;44256;44914;45093;45193;45194;45398;45480;45481;49721;50372;50373;50698;50699;50814;50815;67161;67240;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Nupapillomavirus;s__Nupapillomavirus_1,Papillomaviridae,Nupapillomavirus,Nupapillomavirus_1,6.79E-06,6.79E-06,29.001,24289;24290;24407;38796;40691;43982;44147;44255;44256;44914;45093;45193;45194;45389;45398;45480;45481;49721;50372;50373;50698;50699;50814;50815;67161;67240;67241;67671;67672,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;-__unclassified_Polyomaviridae;s__KI_polyomavirus,Polyomaviridae,unclassified_Polyomaviridae,KI_polyomavirus,2.90E-06,2.90E-06,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;-__unclassified_Polyomaviridae;s__MW_polyomavirus,Polyomaviridae,unclassified_Polyomaviridae,MW_polyomavirus,5.37E-06,5.37E-06,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;-__unclassified_Polyomaviridae;s__STL_polyomavirus,Polyomaviridae,unclassified_Polyomaviridae,STL_polyomavirus,2.48E-06,2.48E-06,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;-__unclassified_Polyomaviridae;s__Trichodysplasia_spinulosa_associated_polyomavirus,Polyomaviridae,unclassified_Polyomaviridae,Trichodysplasia_spinulosa_associated_polyomavirus,1.89E-05,1.89E-05,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Betapolyomavirus;s__Human_polyomavirus_1,Polyomaviridae,Betapolyomavirus,Human_polyomavirus_1,1.52E-05,1.52E-05,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Betapolyomavirus;s__Human_polyomavirus_2,Polyomaviridae,Betapolyomavirus,Human_polyomavirus_2,2.54E-05,2.60E-05,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Betapolyomavirus;s__Human_polyomavirus_4,Polyomaviridae,Betapolyomavirus,Human_polyomavirus_4,6.32E-06,6.32E-06,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,YES,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Betapolyomavirus;s__Macaca_mulatta_polyomavirus_1,Polyomaviridae,Betapolyomavirus,Macaca_mulatta_polyomavirus_1,1.35E-05,1.35E-05,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Deltapolyomavirus;s__Human_polyomavirus_6,Polyomaviridae,Deltapolyomavirus,Human_polyomavirus_6,3.13E-06,3.13E-06,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Deltapolyomavirus;s__Human_polyomavirus_7,Polyomaviridae,Deltapolyomavirus,Human_polyomavirus_7,3.38E-06,3.38E-06,8.002,949;56040;56039;68932;20363;20362;56038;68931,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;o__Herpesvirales;f__Herpesviridae;-__Alphaherpesvirinae;g__Simplexvirus;s__Cercopithecine_alphaherpesvirus_2,Alphaherpesvirinae,Simplexvirus,Cercopithecine_alphaherpesvirus_2,0.002554045,0.007411786,32.006,8854;24574;24575;30467;30468;40891;40892;46481;48509;48510;48587;48897;48898;52899;52900;55445;55466;55467;55468;57018;57019;58152;58153;58154;58156;58157;66204;66205;66206;66324;66716;66717,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;o__Herpesvirales;f__Herpesviridae;-__Alphaherpesvirinae;g__Simplexvirus;s__Human_alphaherpesvirus_2,Alphaherpesvirinae,Simplexvirus,Human_alphaherpesvirus_2,0.001379025,0.001995062,37.006,8854;17039;24574;24575;29855;30467;30468;40891;40892;46481;48509;48510;48587;48588;48897;48898;50814;52899;52900;55445;55466;55467;55468;57018;57019;58152;58153;58154;58156;66204;66205;66206;66324;66716;66717;81596;86654,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__ssDNA_viruses;f__Parvoviridae;-__Parvovirinae;g__Erythroparvovirus;-__unclassified_Erythrovirus;s__Human_erythrovirus_V9,Parvoviridae,Erythroparvovirus,Human_erythrovirus_V9,0.002070925,0.002814447,5.007,25136;25137;59185;59186;95759,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__ssDNA_viruses;f__Parvoviridae;-__Parvovirinae;g__Erythroparvovirus;s__Primate_erythroparvovirus_1,Parvoviridae,Erythroparvovirus,Primate_erythroparvovirus_1,0.002630141,0.003563817,5.007,25136;25137;59185;59186;95759,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Orthomyxoviridae;g__Influenzavirus_A;s__Influenza_A_virus,Orthomyxoviridae,Influenzavirus_A,Influenza_A_virus,0.001691911,0.002936718,32.005,81410;82751;83317;85361;94675;95914;95978;96066;32493;32494;46968;57019;80960;81008;81009;81170;81178;81257;81385;81405;81530;83066;83164;83259;84587;85484;91163;91385;91422;92860;94805;96099,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Orthomyxoviridae;g__Influenzavirus_B;s__Influenza_B_virus,Orthomyxoviridae,Influenzavirus_B,Influenza_B_virus,0.000338311,0.000376097,26.005,81410;83317;85361;95914;96066;32493;32494;60951;80960;81008;81009;81257;81405;81596;83066;83164;83259;83399;83412;83418;85484;91163;91385;91422;92860;96099,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;-__unclassified_Lyssavirus;s__Lyssavirus_Ozernoe,Rhabdoviridae,Lyssavirus,Lyssavirus_Ozernoe,6.89E-05,7.14E-05,14.003,11142;91732;70540;70539;56392;56393;22516;22517;31780;32355;32356;59157;59158;82644,311,290,
APO166,Pa19,Pteropus alecto,M,NA,NA,NA,NA,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Aravan_lyssavirus,Rhabdoviridae,Lyssavirus,Aravan_lyssavirus,6.89E-05,7.14E-05,14.003,11142;91732;70540;70539;56392;56393;22516;22517;31780;32355;32356;59157;59158;82644,311,290,
